cost_multiplier,agent,action,duration,cost,level,time,phase,phase_name,site_position_time,mono_drive_rate,location,site_depth,hub_height
,WTIV,Release Nacelle,3.0,31250.0,ACTION,3454.1679671838883,TurbineInstallation,,,,,,
,Feeder 1,Fasten Nacelle,4.0,20000.0,ACTION,3454.4787112612994,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Reequip,1.0,10416.666666666666,ACTION,3455.1679671838883,TurbineInstallation,,,,,,
,Feeder 1,Fasten Blade,1.5,7500.0,ACTION,3455.9787112612994,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Lift Nacelle,1.5,15625.0,ACTION,3456.6679671838883,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 1,Fasten Blade,1.5,7500.0,ACTION,3457.4787112612994,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,Feeder 1,Fasten Blade,1.5,7500.0,ACTION,3458.9787112612994,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Attach Nacelle,6.0,62500.0,ACTION,3462.6679671838883,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,3462.9787112612994,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Reequip,1.0,10416.666666666666,ACTION,3463.6679671838883,TurbineInstallation,,,,,,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,3464.6679671838883,TurbineInstallation,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,3466.1679671838883,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,3466.9787112612994,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,3469.6679671838883,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,3470.6679671838883,TurbineInstallation,,,,,,
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,3470.9787112612994,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,3472.1679671838883,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,3474.9787112612994,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,3475.6679671838883,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,3476.6679671838883,TurbineInstallation,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,3478.1679671838883,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 1,Fasten Nacelle,4.0,20000.0,ACTION,3478.9787112612994,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,Feeder 1,Fasten Blade,1.5,7500.0,ACTION,3480.4787112612994,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,3481.6679671838883,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 1,Fasten Blade,1.5,7500.0,ACTION,3481.9787112612994,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,3481.984633850555,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 1,Fasten Blade,1.5,7500.0,ACTION,3483.4787112612994,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,Feeder 1,Transit,3.2432432432432434,16216.216216216217,ACTION,3486.7219545045427,TurbineInstallation,,,,,,
,Feeder 1,Jackup,0.0008341675008341675,4.170837504170837,ACTION,3486.7227886720434,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,3486.984633850555,TurbineInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,3487.3013005172215,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,3490.3013005172215,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,0.38,3958.333333333333,ACTION,3490.6813005172216,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,3496.6813005172216,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,3499.6813005172216,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,0.76,7916.666666666666,ACTION,3500.441300517222,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,3506.441300517222,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,3509.441300517222,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,1.14,11874.999999999998,ACTION,3510.5813005172217,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,3516.5813005172217,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,3519.5813005172217,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,1.52,15833.333333333332,ACTION,3521.1013005172217,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,3527.1013005172217,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Nacelle,3.0,31250.0,ACTION,3530.1013005172217,TurbineInstallation,,,,,,
,WTIV,Reequip,1.0,10416.666666666666,ACTION,3531.1013005172217,TurbineInstallation,,,,,,
,WTIV,Lift Nacelle,1.5,15625.0,ACTION,3532.6013005172217,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Delay,6.0,62500.0,ACTION,3538.6013005172217,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Nacelle,6.0,62500.0,ACTION,3544.6013005172217,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Reequip,1.0,10416.666666666666,ACTION,3545.6013005172217,TurbineInstallation,,,,,,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,3546.6013005172217,TurbineInstallation,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,3548.1013005172217,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,3551.6013005172217,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,3552.6013005172217,TurbineInstallation,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,3554.1013005172217,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,3557.6013005172217,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,3558.6013005172217,TurbineInstallation,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,3560.1013005172217,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,3563.6013005172217,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,3563.9179671838883,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,3568.9179671838883,TurbineInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,3569.234633850555,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,3572.234633850555,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,0.38,3958.333333333333,ACTION,3572.614633850555,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,3578.614633850555,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,3581.614633850555,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,0.76,7916.666666666666,ACTION,3582.3746338505553,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,3588.3746338505553,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,3591.3746338505553,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,1.14,11874.999999999998,ACTION,3592.514633850555,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,3598.514633850555,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,3601.514633850555,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,1.52,15833.333333333332,ACTION,3603.034633850555,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,3609.034633850555,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Nacelle,3.0,31250.0,ACTION,3612.034633850555,TurbineInstallation,,,,,,
,WTIV,Reequip,1.0,10416.666666666666,ACTION,3613.034633850555,TurbineInstallation,,,,,,
,WTIV,Lift Nacelle,1.5,15625.0,ACTION,3614.534633850555,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Delay,15.0,156250.0,ACTION,3629.534633850555,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Nacelle,6.0,62500.0,ACTION,3635.534633850555,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Reequip,1.0,10416.666666666666,ACTION,3636.534633850555,TurbineInstallation,,,,,,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,3637.534633850555,TurbineInstallation,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,3639.034633850555,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,3642.534633850555,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,3643.534633850555,TurbineInstallation,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,3645.034633850555,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,3648.534633850555,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,3649.534633850555,TurbineInstallation,,,,,,
,Feeder 0,ActiveFeeder,255.80000000000018,1279000.000000001,ACTION,3649.534633850555,TurbineInstallation,,,,Site,,
,Feeder 1,Queue,162.8118451785117,814059.2258925585,ACTION,3649.534633850555,TurbineInstallation,,,,Site,,
,Feeder 0,Jackdown,0.0008341675008341675,4.170837504170837,ACTION,3649.5354680180562,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,3651.034633850555,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 0,Transit,3.2432432432432434,16216.216216216217,ACTION,3652.7787112612996,TurbineInstallation,,,,,,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,3654.534633850555,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,3654.8513005172217,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,3656.7787112612996,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,3659.8513005172217,TurbineInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,3660.1679671838883,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,3660.7787112612996,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Release Tower Section,3.0,31250.0,ACTION,3663.1679671838883,TurbineInstallation,,,,,,
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,3664.7787112612996,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,3668.7787112612996,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,Feeder 0,Fasten Nacelle,4.0,20000.0,ACTION,3672.7787112612996,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,Feeder 0,Fasten Blade,1.5,7500.0,ACTION,3674.2787112612996,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Delay,40.0,416666.6666666666,ACTION,3703.1679671838883,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Lift Tower Section,0.38,3958.333333333333,ACTION,3703.5479671838884,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 0,Delay,34.0,170000.0,ACTION,3708.2787112612996,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,3709.5479671838884,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 0,Fasten Blade,1.5,7500.0,ACTION,3709.7787112612996,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,Feeder 0,Fasten Blade,1.5,7500.0,ACTION,3711.2787112612996,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Release Tower Section,3.0,31250.0,ACTION,3712.5479671838884,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,0.76,7916.666666666666,ACTION,3713.3079671838886,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,3715.2787112612996,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,3719.2787112612996,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,3719.3079671838886,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,3722.3079671838886,TurbineInstallation,,,,,,
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,3723.2787112612996,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Lift Tower Section,1.14,11874.999999999998,ACTION,3723.4479671838885,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,3727.2787112612996,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,3729.4479671838885,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 0,Fasten Nacelle,4.0,20000.0,ACTION,3731.2787112612996,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Release Tower Section,3.0,31250.0,ACTION,3732.4479671838885,TurbineInstallation,,,,,,
,Feeder 0,Fasten Blade,1.5,7500.0,ACTION,3732.7787112612996,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Lift Tower Section,1.52,15833.333333333332,ACTION,3733.9679671838885,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 0,Fasten Blade,1.5,7500.0,ACTION,3734.2787112612996,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,Feeder 0,Fasten Blade,1.5,7500.0,ACTION,3735.7787112612996,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,3739.7787112612996,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,3739.9679671838885,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Nacelle,3.0,31250.0,ACTION,3742.9679671838885,TurbineInstallation,,,,,,
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,3743.7787112612996,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Reequip,1.0,10416.666666666666,ACTION,3743.9679671838885,TurbineInstallation,,,,,,
,WTIV,Delay,24.0,250000.0,ACTION,3767.9679671838885,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Lift Nacelle,1.5,15625.0,ACTION,3769.4679671838885,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 0,Delay,29.0,145000.0,ACTION,3772.7787112612996,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Attach Nacelle,6.0,62500.0,ACTION,3775.4679671838885,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Reequip,1.0,10416.666666666666,ACTION,3776.4679671838885,TurbineInstallation,,,,,,
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,3776.7787112612996,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,3777.4679671838885,TurbineInstallation,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,3778.9679671838885,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,3780.7787112612996,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,3782.4679671838885,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,3783.4679671838885,TurbineInstallation,,,,,,
,Feeder 0,Fasten Nacelle,4.0,20000.0,ACTION,3784.7787112612996,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,3784.9679671838885,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 0,Fasten Blade,1.5,7500.0,ACTION,3786.2787112612996,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,Feeder 0,Fasten Blade,1.5,7500.0,ACTION,3787.7787112612996,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,3788.4679671838885,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 0,Fasten Blade,1.5,7500.0,ACTION,3789.2787112612996,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,3789.4679671838885,TurbineInstallation,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,3790.9679671838885,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 0,Transit,3.2432432432432434,16216.216216216217,ACTION,3792.521954504543,TurbineInstallation,,,,,,
,Feeder 0,Jackup,0.0008341675008341675,4.170837504170837,ACTION,3792.5227886720436,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,3794.4679671838885,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,3794.784633850555,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,3799.784633850555,TurbineInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,3800.1013005172217,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,3803.1013005172217,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,0.38,3958.333333333333,ACTION,3803.481300517222,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,3809.481300517222,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,3812.481300517222,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,0.76,7916.666666666666,ACTION,3813.241300517222,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,3819.241300517222,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,3822.241300517222,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,1.14,11874.999999999998,ACTION,3823.381300517222,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Delay,17.0,177083.3333333333,ACTION,3840.381300517222,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,3846.381300517222,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,3849.381300517222,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,1.52,15833.333333333332,ACTION,3850.901300517222,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,3856.901300517222,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Nacelle,3.0,31250.0,ACTION,3859.901300517222,TurbineInstallation,,,,,,
,WTIV,Reequip,1.0,10416.666666666666,ACTION,3860.901300517222,TurbineInstallation,,,,,,
,WTIV,Lift Nacelle,1.5,15625.0,ACTION,3862.401300517222,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Delay,4.0,41666.666666666664,ACTION,3866.401300517222,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Nacelle,6.0,62500.0,ACTION,3872.401300517222,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Reequip,1.0,10416.666666666666,ACTION,3873.401300517222,TurbineInstallation,,,,,,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,3874.401300517222,TurbineInstallation,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,3875.901300517222,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,3879.401300517222,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,3880.401300517222,TurbineInstallation,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,3881.901300517222,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,3885.401300517222,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,3886.401300517222,TurbineInstallation,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,3887.901300517222,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,3891.401300517222,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,3891.7179671838885,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,3896.7179671838885,TurbineInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,3897.034633850555,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
